 ,Label,Area,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
26,1st_KOH_F.tif (RGB),0.000273897,0.119627192,0.050288851,0.006934663,66.600925030,0.240512146,0.053003210,2.504619767,1.287163816,66.571307191,0.009698396,7.251808620,0.137896634,0.728826729
27,1st_KOH_F.tif (RGB),0.000237105,0.064518665,0.025129915,0.012013215,178.336401572,0.715779547,0.026078152,2.548389821,1.265008603,174.053136946,0.012968905,2.091855894,0.478044402,0.941995360
28,1st_KOH_F.tif (RGB),0.000118552,0.047914185,0.019201599,0.007861092,108.965814370,0.648920973,0.019105001,1.696224692,1.284461960,118.739795292,0.008251816,2.442612006,0.409397808,0.883569097
29,1st_KOH_F.tif (RGB),0.000221921,0.081909840,0.030041643,0.009405549,113.291741256,0.415657321,0.030725214,2.866127992,1.571398982,124.249033007,0.013378441,3.194033920,0.313083713,0.701430549
30,1st_KOH_F.tif (RGB),0.000574366,0.107924456,0.037805633,0.019343813,116.530078263,0.619667361,0.042566012,2.020987687,1.737833262,110.045249425,0.020412475,1.954404355,0.511664844,0.899817017
31,1st_KOH_F.tif (RGB),0.000358869,0.074846613,0.025575423,0.017865835,52.360102017,0.805010547,0.027324828,2.566762437,1.865901199,65.462271523,0.018155685,1.431526881,0.698554818,0.939243408
32,1st_KOH_F.tif (RGB),0.000166148,0.053340392,0.016662716,0.012695819,178.951203724,0.733827292,0.019105001,1.377946150,1.862118601,8.130102354,0.013751989,1.312456935,0.761929762,0.878086420
33,1st_KOH_F.tif (RGB),0.000212285,0.111397100,0.054527084,0.004956971,34.866983264,0.214971377,0.050958450,2.135005976,1.905888656,34.195605402,0.006289800,11.000080924,0.090908422,0.732124874
34,1st_KOH_F.tif (RGB),0.000138700,0.052947044,0.019781550,0.008927453,47.886812302,0.621733361,0.022214442,0.895394812,1.899944574,48.945186229,0.010269477,2.215811217,0.451301985,0.893697084
35,1st_KOH_F.tif (RGB),0.001173551,0.164887244,0.065965848,0.022651299,102.074000609,0.542422735,0.065170181,1.080742079,1.905348285,105.880138777,0.025681129,2.912232485,0.343379179,0.903450601
36,1st_KOH_F.tif (RGB),0.000230389,0.065992755,0.026399902,0.011111404,44.572182009,0.664780825,0.028285727,0.937543753,2.005316927,43.451842301,0.011808870,2.375928482,0.420888090,0.939845146
37,1st_KOH_F.tif (RGB),0.000698466,0.111505720,0.040918544,0.021733779,39.097468923,0.705928765,0.041425705,2.534880545,2.047465868,59.420773128,0.022619488,1.882716501,0.531147414,0.903493862
38,1st_KOH_F.tif (RGB),0.000303389,0.067706581,0.020292970,0.019035495,124.824444971,0.831663761,0.021943323,0.891612215,2.090695551,127.998732443,0.019993728,1.066059464,0.938033978,0.938148984
39,1st_KOH_F.tif (RGB),0.000415225,0.144855112,0.064043719,0.008255004,75.948442136,0.248671456,0.065320108,1.403343589,2.160403415,73.663957110,0.010156422,7.758168986,0.128896393,0.769480519
40,1st_KOH_F.tif (RGB),0.000247325,0.068656207,0.025446126,0.012375307,29.410508419,0.659352707,0.027153309,2.118794845,2.206875324,31.159304508,0.014326468,2.056201622,0.486333631,0.895822316
41,1st_KOH_F.tif (RGB),0.000403545,0.116353152,0.053160872,0.009665186,124.629611557,0.374580988,0.052091880,1.551405254,2.230651650,126.988768387,0.010947553,5.500243189,0.181810143,0.877460317
42,1st_KOH_F.tif (RGB),0.000297549,0.074453265,0.027583232,0.013734830,165.040833761,0.674529085,0.029049656,2.063136628,2.254968347,170.362461887,0.015670760,2.008268993,0.497941264,0.900176678
43,1st_KOH_F.tif (RGB),0.000497569,0.103809409,0.039051848,0.016222667,26.516004310,0.580216595,0.042754244,2.004776556,2.278204302,16.144338780,0.016544240,2.407239724,0.415413550,0.893081761
44,1st_KOH_F.tif (RGB),0.000011388,0.016156821,0.006556312,0.002211562,94.595746667,0.548209764,0.007209449,1.524927073,2.329539550,102.994616792,0.002161484,2.964561286,0.337318039,0.896551724
45,1st_KOH_F.tif (RGB),0.000312441,0.108109882,0.038559325,0.010316885,116.838814690,0.335928607,0.044980818,1.424958431,2.435992645,118.720326798,0.012770853,3.737496704,0.267558764,0.751404494
46,1st_KOH_F.tif (RGB),0.000259881,0.073689065,0.030485365,0.010854076,155.066090872,0.601420056,0.029399363,2.146353768,2.486787523,162.897271031,0.011225538,2.808656006,0.356042177,0.922279793
47,2nd_HNO3_A.tif (RGB),0.000182501,0.052368270,0.016001283,0.014521767,33.883767586,0.836252758,0.017426442,0.679786767,0.201018027,60.255118703,0.014693931,1.101882708,0.907537611,0.929368030
48,2nd_HNO3_A.tif (RGB),0.000233017,0.077356454,0.031743744,0.009346284,170.275393168,0.489332188,0.034231556,1.357952422,0.274508488,168.157923885,0.010617122,3.396402578,0.294429172,0.923611111
49,2nd_HNO3_A.tif (RGB),0.000190385,0.054977412,0.020146130,0.012032343,31.941669202,0.791540258,0.022253841,1.300132721,0.323141881,29.054604099,0.013294105,1.674331374,0.597253337,0.948363636
50,2nd_HNO3_A.tif (RGB),0.000250245,0.062990264,0.021486580,0.014828860,90.295697632,0.792552341,0.022566557,1.705411000,0.470663175,73.300755766,0.015055838,1.448970423,0.690145212,0.936612022
51,2nd_HNO3_A.tif (RGB),0.000161768,0.066146367,0.027758188,0.007420154,48.609723717,0.464613444,0.026828755,0.908363717,0.731122016,55.669782804,0.007876179,3.740918291,0.267314045,0.826865672
52,2nd_HNO3_A.tif (RGB),0.000206153,0.059725542,0.023494724,0.011171940,174.516446512,0.726237203,0.022900514,0.076192317,0.819202496,160.709953781,0.010756620,2.103012004,0.475508460,0.939454424
53,2nd_HNO3_A.tif (RGB),0.000346897,0.087761208,0.037202277,0.011872472,147.358612116,0.565985427,0.037469189,1.918857561,0.888369989,146.768288932,0.012977247,3.133490366,0.319132942,0.911042945
54,2nd_HNO3_A.tif (RGB),0.000800374,0.111438232,0.034041763,0.029935825,78.858538417,0.809905977,0.037876117,0.969966016,0.949972287,47.891269596,0.030014125,1.137157996,0.879385278,0.952066690
55,2nd_HNO3_A.tif (RGB),0.000317405,0.071003117,0.025393842,0.015914587,106.178602129,0.791167993,0.027553625,1.006711246,0.924574848,115.559965172,0.016908958,1.595633131,0.626710476,0.933848797
56,2nd_HNO3_A.tif (RGB),0.000189801,0.068023123,0.022545105,0.010719027,170.277197812,0.515459111,0.028057696,0.760842423,0.995903825,164.357753543,0.013164009,2.103279082,0.475448079,0.821744627
57,2nd_HNO3_A.tif (RGB),0.000193889,0.059748038,0.020403325,0.012099331,169.412895006,0.682519044,0.021628347,0.459315383,1.031027943,12.994616792,0.013215839,1.686318397,0.593007822,0.895482131
58,2nd_HNO3_A.tif (RGB),0.000284409,0.079169582,0.030654350,0.011813024,47.492780993,0.570211868,0.033420103,0.371775275,1.087226531,50.906141114,0.014166511,2.594962144,0.385362076,0.891533181
59,2nd_HNO3_A.tif (RGB),0.000322077,0.073666569,0.024863173,0.016493515,106.867108960,0.745810714,0.025994038,1.027785717,1.083984305,133.315315682,0.016319072,1.507451419,0.663371295,0.921855412
60,2nd_HNO3_A.tif (RGB),0.000227177,0.057979902,0.018235865,0.015861618,117.900278167,0.849216917,0.019287537,0.936463011,1.095332097,101.309932474,0.016812401,1.149685038,0.869803439,0.925089180
61,2nd_HNO3_A.tif (RGB),0.000181041,0.096176727,0.042651128,0.005404499,99.654433513,0.245949361,0.043796731,0.279371827,1.373623182,99.229886244,0.006567411,7.891782570,0.126714084,0.776455855
62,2nd_HNO3_A.tif (RGB),0.000559766,0.155662533,0.062895814,0.011331688,102.395039093,0.290300592,0.069220244,0.746792776,1.388213200,102.625836879,0.013449828,5.550436236,0.180166019,0.849169435
63,2nd_HNO3_A.tif (RGB),0.000951631,0.150642853,0.057611087,0.021031611,146.667232041,0.526964420,0.062114470,0.589544804,1.556808964,152.543257715,0.024437445,2.739261739,0.365061865,0.845505254
64,2nd_HNO3_A.tif (RGB),0.000408509,0.099649371,0.033736975,0.015417211,21.631835401,0.516966719,0.037266018,0.874860713,1.722702873,29.538782260,0.016126209,2.188266980,0.456982630,0.881259843
65,2nd_HNO3_A.tif (RGB),0.000297549,0.071134233,0.024821733,0.015262874,98.331179678,0.738942885,0.025858886,0.426352750,1.734591036,100.840305454,0.015508170,1.626281672,0.614899631,0.943518519
66,2nd_HNO3_A.tif (RGB),0.000219293,0.066123871,0.023221302,0.012023963,51.424907244,0.630256592,0.025322596,0.087540108,1.795112593,50.194428908,0.014137701,1.931252016,0.517798812,0.898862956
67,2nd_HNO3_A.tif (RGB),0.000203817,0.065938445,0.027938466,0.009288533,149.528758229,0.589076937,0.027346192,0.401495682,1.848609325,150.395549254,0.009822384,3.007845004,0.332463940,0.897172237
68,2nd_HNO3_A.tif (RGB),0.000412597,0.093775507,0.038230016,0.013741430,101.152080853,0.589599787,0.038820310,0.891071844,1.916696076,106.164499152,0.015670760,2.782098736,0.359440874,0.932058047
69,2nd_HNO3_A.tif (RGB),0.000961267,0.214637053,0.072005083,0.016997730,66.854919765,0.262207088,0.074598609,1.012655328,2.452203776,74.453672727,0.018841290,4.236158812,0.236062916,0.812438302
70,2nd_HNO3_A.tif (RGB),0.000094024,0.048624075,0.018532622,0.006459713,132.588247159,0.499743500,0.019869201,0.577656641,2.431669677,135.000000000,0.008218036,2.868954320,0.348559053,0.799007444
71,2nd_HNO3_A.tif (RGB),0.000327625,0.093535771,0.036302269,0.011490881,2.497694119,0.470577756,0.036269324,0.712749401,2.461930455,176.583411808,0.013978911,3.159224093,0.316533418,0.788475053
72,5th_KOH_J.tif (RGB),0.000357993,0.082859466,0.028532450,0.015975176,85.590873478,0.655239706,0.032046326,1.360113906,0.193452832,95.806726906,0.018877982,1.786049110,0.559895019,0.876653557
73,5th_KOH_J.tif (RGB),0.001933046,0.205991116,0.070480612,0.034920670,60.086580480,0.572472990,0.083182044,1.489802955,0.445265736,65.432828679,0.040365913,2.018306392,0.495464912,0.911155461
74,5th_KOH_J.tif (RGB),0.000456105,0.100228145,0.038135783,0.015227991,126.015578242,0.570552534,0.039580104,1.098574323,0.597109998,122.171217129,0.018340801,2.504321327,0.399309781,0.869952659
75,5th_KOH_J.tif (RGB),0.000334925,0.074769807,0.025102809,0.016987730,139.249560219,0.752843821,0.025403187,1.082363192,0.681407881,128.088772881,0.019227229,1.477702349,0.676726271,0.899255194
76,5th_KOH_J.tif (RGB),0.000215497,0.061461864,0.022699420,0.012087482,168.876994285,0.716867509,0.023541827,1.167741816,0.734904613,170.753887254,0.013236979,1.877927947,0.532501794,0.941326531
77,5th_KOH_J.tif (RGB),0.000186589,0.063067070,0.023166165,0.010255125,119.729213333,0.589507775,0.025207020,1.264468232,0.734364242,120.963756532,0.011908217,2.258984146,0.442676856,0.885654886
78,5th_KOH_J.tif (RGB),0.000320033,0.072793749,0.024271424,0.016788409,113.475297355,0.758955607,0.025858886,1.118027680,0.740848695,116.029592192,0.018904610,1.445725066,0.691694447,0.907284768
79,5th_KOH_J.tif (RGB),0.001283636,0.151624293,0.053047207,0.030809837,6.635073073,0.701639616,0.056831519,0.854866984,0.759761681,3.270487923,0.031053809,1.721762005,0.580800364,0.949152542
80,5th_KOH_J.tif (RGB),0.000051684,0.030730932,0.012327173,0.005338313,162.808960577,0.687726553,0.012568710,1.353089082,0.751656116,154.536654938,0.005686225,2.309189058,0.433052459,0.887218045
81,5th_KOH_J.tif (RGB),0.000456397,0.106712598,0.040489212,0.014352049,19.587045705,0.503641594,0.041678689,1.852391923,0.812177672,13.495733281,0.017436897,2.821145030,0.354466002,0.867369589
82,5th_KOH_J.tif (RGB),0.000461069,0.090239234,0.028812469,0.020374919,124.950604708,0.711517066,0.032869487,1.160176621,0.842438450,117.407575438,0.022445670,1.414114535,0.707156298,0.925014646
83,5th_KOH_J.tif (RGB),0.000401501,0.099233527,0.043175321,0.011840264,9.881276035,0.512365451,0.043128245,0.978611952,0.901338894,15.255118703,0.012522519,3.646483144,0.274236836,0.931571816
84,5th_KOH_J.tif (RGB),0.000189217,0.053503322,0.016142249,0.014924686,71.442748530,0.830629800,0.018905265,1.329312757,0.962941192,59.036243468,0.014799132,1.081580452,0.924572923,0.935740072
85,5th_KOH_J.tif (RGB),0.000265137,0.065730523,0.021800197,0.015485302,44.349001789,0.771162091,0.024436484,1.170443671,0.970506387,54.904183213,0.016341920,1.407799304,0.710328523,0.943376623
86,5th_KOH_J.tif (RGB),0.000365585,0.078143150,0.028162961,0.016527998,23.577743889,0.752344068,0.029024515,1.081822821,0.967264160,28.950995207,0.017649219,1.703954742,0.586870047,0.926378098
87,5th_KOH_J.tif (RGB),0.000833954,0.179461355,0.081556870,0.013019428,15.954217571,0.325394579,0.081522632,0.852165129,0.997524939,14.588918733,0.014311274,6.264243728,0.159636190,0.919510625
88,5th_KOH_J.tif (RGB),0.000397413,0.118546450,0.047231614,0.010713209,174.401190111,0.355365294,0.048932679,1.520063734,1.001307536,173.659808254,0.013381537,4.408726941,0.226822848,0.801059447
89,5th_KOH_J.tif (RGB),0.000284993,0.128883717,0.054464257,0.006662427,14.092738724,0.215599478,0.058798726,1.065611689,1.025083862,17.102728969,0.008239197,8.174836890,0.122326600,0.787414280
90,5th_KOH_J.tif (RGB),0.000278861,0.076298207,0.030236358,0.011742705,59.919588732,0.601961475,0.031923079,1.370921327,1.057506124,56.040940180,0.012264631,2.574905774,0.388363726,0.926734595
91,5th_KOH_J.tif (RGB),0.000291709,0.070926311,0.026505410,0.014012810,102.998207542,0.728693236,0.027791047,0.815419898,1.153692169,116.565051177,0.013933173,1.891512867,0.528677345,0.953244275
92,5th_KOH_J.tif (RGB),0.000276525,0.082149576,0.021731508,0.016201468,104.508031570,0.514912368,0.028721115,0.409601248,1.169903300,101.944177188,0.020197730,1.341329534,0.745528951,0.805957447
93,5th_KOH_J.tif (RGB),0.000072124,0.032467254,0.011394533,0.008059251,138.689739933,0.859804718,0.011690013,1.122350649,1.221238549,146.309932474,0.008024101,1.413845211,0.707291005,0.904761905
94,5th_KOH_J.tif (RGB),0.000540494,0.121766181,0.054430303,0.012643285,75.170078045,0.458086028,0.052948090,0.892692957,1.297971236,75.821935585,0.013058548,4.305076183,0.232283927,0.928517682
95,5th_KOH_J.tif (RGB),0.000711898,0.109746902,0.041727727,0.021722171,171.236430383,0.742750852,0.042552289,1.223400033,1.308238286,162.255328375,0.021889108,1.920974079,0.520569231,0.961356467
96,5th_KOH_J.tif (RGB),0.000318281,0.073820181,0.021311078,0.019015832,74.186551525,0.733956429,0.024220440,0.730581645,1.327151272,51.340191746,0.020884347,1.120701843,0.892297989,0.926083263
97,5th_KOH_J.tif (RGB),0.001415620,0.186316659,0.078480054,0.022966646,9.969198137,0.512452043,0.078251249,0.641960795,1.637324249,13.172553423,0.024826255,3.417131761,0.292643091,0.912135466
98,5th_KOH_J.tif (RGB),0.000184837,0.052182844,0.017373961,0.013545627,41.910178042,0.852986624,0.018443996,0.761923165,1.829696339,58.172553423,0.014117205,1.282625085,0.779651055,0.937083642
99,5th_KOH_J.tif (RGB),0.000495233,0.124605741,0.043671858,0.014438379,30.753723405,0.400814791,0.053214888,0.650606731,1.955602791,32.560437981,0.015752720,3.024706448,0.330610595,0.846307385
100,2nd_HNO3_D.tif (RGB),0.000879507,0.148119834,0.054387290,0.020589784,160.534265923,0.503758661,0.059108293,1.651373896,0.045931538,157.420427436,0.021015968,2.641469605,0.378577137,0.900044823
101,2nd_HNO3_D.tif (RGB),0.000413765,0.126844031,0.055798191,0.009441565,31.895868579,0.323164596,0.056905971,1.359573535,0.793805057,30.217273957,0.010825869,5.909845715,0.169209155,0.853357422
102,2nd_HNO3_D.tif (RGB),0.000099572,0.039901333,0.014940781,0.008485459,53.585257336,0.785911364,0.015670760,0.108614579,0.895935183,46.397181027,0.009170401,1.760751144,0.567939429,0.911764706
103,2nd_HNO3_D.tif (RGB),0.000638606,0.101842669,0.033059932,0.024594675,158.232311917,0.773718945,0.035994553,0.599271483,1.100735807,144.162347046,0.025937810,1.344190651,0.743942089,0.929649309
104,2nd_HNO3_D.tif (RGB),0.000347189,0.102181707,0.043927015,0.010063392,158.313437937,0.417858788,0.043515808,0.829469545,1.109381744,155.026089094,0.011054630,4.365030493,0.229093474,0.895668550
105,2nd_HNO3_D.tif (RGB),0.000382521,0.079092776,0.024559719,0.019830888,98.008370753,0.768407610,0.026139664,1.183952947,1.153692169,97.125016349,0.021450805,1.238457839,0.807455828,0.925141243
106,2nd_HNO3_D.tif (RGB),0.000408801,0.084573292,0.025775553,0.020193625,49.463676043,0.718216800,0.028104489,1.318505336,1.246095617,52.028396239,0.022710764,1.276420275,0.783441019,0.908500973
107,2nd_HNO3_D.tif (RGB),0.000409969,0.084813028,0.029690861,0.017580797,119.084072367,0.716202718,0.031415966,1.261226006,1.247716730,139.184916125,0.018349086,1.688823364,0.592128236,0.909620991
108,2nd_HNO3_D.tif (RGB),0.000391865,0.083809092,0.026487489,0.018836750,109.653127753,0.701074613,0.027606562,1.312561254,1.274194911,86.633539337,0.018410661,1.406160268,0.711156490,0.926475664
109,2nd_HNO3_D.tif (RGB),0.000465449,0.125207011,0.047643607,0.012438784,48.993074606,0.373099801,0.056325743,0.912686685,1.300132721,49.279463530,0.013611896,3.830246240,0.261079820,0.845847705
110,2nd_HNO3_D.tif (RGB),0.000610574,0.102651861,0.038830621,0.020020455,161.861312922,0.728139131,0.038156471,0.336110786,1.392536168,167.735226272,0.020046050,1.939547351,0.515584216,0.937878448
111,2nd_HNO3_D.tif (RGB),0.000548962,0.098993791,0.031768324,0.022001779,11.896702606,0.703940467,0.037254263,1.363896503,1.472511082,23.962488975,0.022454646,1.443897942,0.692569725,0.911736178
112,2nd_HNO3_D.tif (RGB),0.000252581,0.095480015,0.038807218,0.008287010,128.552904435,0.348165030,0.043783395,1.119108422,1.518442620,125.455474434,0.010357220,4.682897525,0.213543003,0.826564740
113,2nd_HNO3_D.tif (RGB),0.000296089,0.092269603,0.033744222,0.011172048,169.616948672,0.437033422,0.036349744,1.165580332,1.559510819,174.882685150,0.015056849,3.020415096,0.331080321,0.789412223
114,2nd_HNO3_D.tif (RGB),0.001175887,0.257726302,0.064825211,0.023095743,122.038301953,0.222463179,0.092670088,1.170443671,1.620572747,113.725030028,0.037928038,2.806803409,0.356277179,0.569952587
115,2nd_HNO3_D.tif (RGB),0.000605318,0.130357807,0.053597352,0.014379713,170.715864277,0.447630019,0.056170004,0.944568577,1.635703136,172.259658841,0.015880148,3.727289445,0.268291480,0.905833515
116,2nd_HNO3_D.tif (RGB),0.000868703,0.118862992,0.039384493,0.028083806,39.872615719,0.772658605,0.042414824,1.066152061,1.679473190,34.094977955,0.029250050,1.402391591,0.713067595,0.944594380
117,2nd_HNO3_D.tif (RGB),0.000327333,0.087738712,0.034337232,0.012137649,5.338552395,0.534339274,0.037426303,0.266943293,1.870764538,4.969740728,0.013551114,2.828985442,0.353483615,0.904032258
118,2nd_HNO3_D.tif (RGB),0.001952318,0.248162554,0.073029567,0.034037832,21.079284190,0.398371140,0.083637148,1.307157544,1.992888393,25.240529265,0.046408532,2.145541079,0.466082896,0.731950298
119,2nd_HNO3_D.tif (RGB),0.000958639,0.161676832,0.069902905,0.017461032,5.190928299,0.460860300,0.068731288,1.703789887,2.110148908,176.845157135,0.018660820,4.003366218,0.249789788,0.938804690
120,1st_KOH_A.tif (RGB),0.000456105,0.100522191,0.040107574,0.014479344,170.241120633,0.567219472,0.039535814,1.977217633,0.425812379,158.344010962,0.014972434,2.769985633,0.361012703,0.886241135
121,1st_KOH_A.tif (RGB),0.000160892,0.051735186,0.017010496,0.012042839,48.399063760,0.755394068,0.018593790,0.713830143,0.502004696,54.462322208,0.013355461,1.412498865,0.707965171,0.915282392
122,1st_KOH_A.tif (RGB),0.000159724,0.052630502,0.018593043,0.010937828,56.815108595,0.724613300,0.020233270,0.261539583,0.516594714,55.885527055,0.012210444,1.699884425,0.588275288,0.901153213
123,1st_KOH_A.tif (RGB),0.000292585,0.075904859,0.030143625,0.012358521,80.709581795,0.638149681,0.030947743,0.882425907,0.542532523,77.905242923,0.013311552,2.439096483,0.409987882,0.921803128
124,1st_KOH_A.tif (RGB),0.000816142,0.179045511,0.084726445,0.012264704,96.124955846,0.319925556,0.080701841,0.774351699,0.520377311,97.696051722,0.013609591,6.908152337,0.144756507,0.871802870
125,1st_KOH_A.tif (RGB),0.000323245,0.092685446,0.040380006,0.010192377,134.905314565,0.472844697,0.041295097,1.801597045,0.560364768,137.121096397,0.011127330,3.961784924,0.252411481,0.897082658
126,1st_KOH_A.tif (RGB),0.000408217,0.082411808,0.028187511,0.018439311,171.031456090,0.755304869,0.031991609,0.727339419,0.644122279,164.320475878,0.019909766,1.528663980,0.654165999,0.933555927
127,1st_KOH_A.tif (RGB),0.000233309,0.075850549,0.028184143,0.010539893,117.558053403,0.509592835,0.031913931,0.550097718,0.690594188,118.300755766,0.011874464,2.674044531,0.373965350,0.852721451
128,1st_KOH_A.tif (RGB),0.000223089,0.066386103,0.026980754,0.010527701,120.375291443,0.636111149,0.026610188,1.509796684,0.780295781,113.962488975,0.011391698,2.562834384,0.390192986,0.914970060
129,1st_KOH_A.tif (RGB),0.001208592,0.249844566,0.110337369,0.013946559,25.304440452,0.243304200,0.113101608,2.271179478,1.075878739,26.075355584,0.015727179,7.911440557,0.126399231,0.844349245
130,1st_KOH_A.tif (RGB),0.000469537,0.096013797,0.037427744,0.015973006,179.361601163,0.640048304,0.037845267,2.112310393,1.055344640,170.134193057,0.017271802,2.343187302,0.426769127,0.931903796
131,1st_KOH_A.tif (RGB),0.000339305,0.091035248,0.037611906,0.011486165,13.223791351,0.514494764,0.038010791,0.566849220,1.153151798,14.826479970,0.011981843,3.274540029,0.305386403,0.901124467
132,1st_KOH_A.tif (RGB),0.000293169,0.108417106,0.052766736,0.007074044,51.041800881,0.313423886,0.049822679,1.635162765,1.276356395,53.378672506,0.008223228,7.459204385,0.134062555,0.854104636
133,1st_KOH_A.tif (RGB),0.000022776,0.019344737,0.007031027,0.004124488,31.284975204,0.764826490,0.008248406,1.518442620,1.284461960,31.607502246,0.004863339,1.704702930,0.586612472,0.901734104
134,1st_KOH_A.tif (RGB),0.000104828,0.052924548,0.023366442,0.005712104,95.048260136,0.470299083,0.022855843,1.996130619,1.326610901,96.788974574,0.006231157,4.090689286,0.244457579,0.838785047
135,1st_KOH_A.tif (RGB),0.000135196,0.047412217,0.014597996,0.011791852,32.190818541,0.755778360,0.016496812,1.047239074,1.414691381,58.392497754,0.012609301,1.237973152,0.807771961,0.861395349
